parcel_id,zona_provincia,tipo_olivar,riego,superficie_ha,variedad,estado_fenologico,tipo_suelo,drenaje,pendiente_%,distancia_rio_m,altitud_m,rain_72h_mm,rain_7d_mm,temp_media_7d,humedad_suelo_%,profundidad_suelo_cm,materia_organica_%,rendimiento_esperado_kg_ha,precio_mercado_eur_kg,coste_variable_ha,duracion_encharcamiento_dias,pct_perdida
OLV_42_0131,Jaén,Tradicional,Riego,12.56,Picual,Reposo,Arenoso,Bueno,4.4,1495.9,410.0,111.0,303.6,22.7,18.0,31,2.15,8855,0.79,1326,2.21,0.0
OLV_42_0132,Granada,Tradicional,Riego,22.84,Hojiblanca,Engorde,Arcilloso,Moderado,3.2,1463.6,629.0,91.4,294.9,20.4,82.0,53,1.35,9675,0.74,1157,1.97,0.0483
OLV_42_0133,Jaén,Tradicional,Secano,42.01,Picual,Floracion,Limoso,Malo,5.1,150.4,504.0,150.0,380.0,19.8,68.3,103,1.97,5325,0.8,979,4.52,0.3152
OLV_42_0134,Córdoba,Intensivo,Riego,49.72,Hojiblanca,Reposo,Arcilloso,Bueno,1.2,1412.9,514.0,68.2,73.2,11.4,46.4,54,2.22,10068,0.82,1572,1.59,0.0
OLV_42_0135,Córdoba,Intensivo,Riego,37.89,Arbequina,Reposo,Arenoso,Bueno,6.6,1242.3,202.0,53.8,68.2,15.0,23.2,58,1.51,11429,0.9,1585,0.0,0.0
OLV_42_0136,Jaén,Tradicional,Riego,43.63,Picual,Reposo,Franco,Malo,14.0,776.2,422.0,127.8,380.0,18.7,62.7,62,1.68,10119,0.84,1491,3.44,0.0152
OLV_42_0137,Sevilla,Tradicional,Secano,4.48,Hojiblanca,Engorde,Limoso,Malo,2.0,214.8,127.0,145.1,334.7,10.6,77.2,41,0.82,5105,0.83,901,5.45,0.2654
OLV_42_0138,Córdoba,Tradicional,Secano,14.85,Arbequina,Floracion,Franco,Moderado,5.0,809.5,252.0,8.6,15.0,12.8,31.0,123,2.89,5251,0.87,1129,0.13,0.0
OLV_42_0139,Jaén,Tradicional,Secano,42.63,Picual,Brotacion,Arenoso,Malo,6.7,1368.8,487.0,126.1,352.7,15.5,34.2,148,1.74,5034,0.82,1096,2.78,0.0
OLV_42_0140,Córdoba,Tradicional,Riego,49.43,Cornicabra,Engorde,Franco,Bueno,3.7,1897.9,406.0,136.4,368.5,19.3,28.7,43,2.53,8836,0.89,1336,1.82,0.0
OLV_42_0141,Jaén,Tradicional,Secano,35.41,Picual,Brotacion,Arcilloso,Moderado,6.0,531.1,635.0,149.5,380.0,20.4,82.0,40,1.61,5852,0.86,1242,4.06,0.1022
OLV_42_0142,Granada,Superintensivo,Secano,32.71,Picual,Engorde,Limoso,Malo,3.4,123.1,660.0,236.8,335.9,24.6,78.3,38,0.81,8774,0.83,1996,3.74,0.4792
OLV_42_0143,Jaén,Superintensivo,Secano,10.64,Hojiblanca,Cuajado,Arcilloso,Bueno,8.1,831.0,438.0,143.6,380.0,21.3,68.5,54,1.29,8316,0.79,1708,3.97,0.3192
OLV_42_0144,Jaén,Intensivo,Riego,5.99,Picual,Reposo,Limoso,Bueno,5.0,247.6,556.0,83.9,225.7,20.3,51.6,64,2.57,12000,0.82,1695,2.99,0.0
OLV_42_0145,Granada,Tradicional,Secano,12.73,Picual,Floracion,Franco,Bueno,4.7,1787.9,755.0,42.2,61.3,19.1,27.7,98,2.84,5246,0.83,1144,0.0,0.0
OLV_42_0146,Jaén,Intensivo,Secano,24.48,Picual,Reposo,Arcilloso,Moderado,11.9,1967.2,598.0,58.5,108.3,15.2,35.9,69,2.19,6540,0.78,1622,0.0,0.0
OLV_42_0147,Córdoba,Superintensivo,Riego,24.11,Picual,Cuajado,Arcilloso,Malo,3.9,2006.2,363.0,61.6,134.6,18.6,80.3,108,1.89,12000,0.76,1720,1.6,0.0
OLV_42_0148,Jaén,Tradicional,Secano,33.33,Picual,Engorde,Franco,Malo,3.6,1026.8,450.0,69.2,99.6,12.9,47.4,130,2.31,5462,0.82,1204,0.83,0.0
OLV_42_0149,Córdoba,Intensivo,Secano,31.13,Picual,Floracion,Franco,Bueno,2.0,857.7,439.0,114.3,295.7,16.1,54.1,126,2.57,6846,0.78,1426,2.4,0.0575
OLV_42_0150,Granada,Tradicional,Secano,17.48,Manzanilla,Engorde,Arcilloso,Malo,3.9,330.7,627.0,254.3,380.0,16.9,82.0,110,2.46,4852,0.8,1182,5.22,0.1725
OLV_42_0151,Málaga,Tradicional,Riego,21.43,Hojiblanca,Floracion,Franco,Malo,13.6,129.1,409.0,71.3,272.4,15.0,46.7,42,1.57,8373,0.75,1551,1.48,0.0
OLV_42_0152,Jaén,Tradicional,Secano,14.21,Cornicabra,Cuajado,Franco-arcilloso,Malo,6.3,1687.1,399.0,121.6,322.3,18.6,70.0,133,2.04,5146,0.81,1035,3.78,0.1212
OLV_42_0153,Granada,Tradicional,Secano,41.44,Manzanilla,Floracion,Arenoso,Malo,3.4,1195.7,474.0,29.7,105.9,8.7,28.7,97,2.38,5572,0.79,1088,0.29,0.0
OLV_42_0154,Jaén,Tradicional,Secano,42.16,Picual,Engorde,Franco-arcilloso,Moderado,10.9,449.7,399.0,141.3,165.7,19.7,58.8,54,1.27,4969,0.79,1477,2.39,0.048
OLV_42_0155,Málaga,Intensivo,Secano,2.35,Picual,Cuajado,Limoso,Malo,17.5,1403.8,270.0,50.8,95.2,14.2,30.4,64,2.38,6167,0.77,1815,0.62,0.0
OLV_42_0156,Jaén,Tradicional,Secano,22.07,Picual,Floracion,Franco-arcilloso,Malo,4.0,437.0,425.0,167.7,380.0,21.9,78.5,64,1.94,5280,0.85,1045,4.4,0.3784
OLV_42_0157,Córdoba,Tradicional,Secano,20.26,Picual,Cuajado,Arcilloso,Malo,1.9,1980.2,440.0,131.2,305.8,14.5,82.0,100,2.66,5129,0.81,1021,3.8,0.2281
OLV_42_0158,Málaga,Superintensivo,Riego,23.91,Hojiblanca,Floracion,Arcilloso,Malo,1.8,2289.0,228.0,61.4,224.2,19.5,68.1,62,2.03,12000,0.74,2102,2.14,0.0
OLV_42_0159,Jaén,Tradicional,Secano,44.63,Arbequina,Cuajado,Limoso,Malo,6.0,1460.4,491.0,38.0,141.6,18.5,33.8,140,1.26,4498,0.91,1334,0.03,0.0
OLV_42_0160,Córdoba,Tradicional,Secano,6.14,Hojiblanca,Brotacion,Arcilloso,Malo,3.0,1078.9,245.0,37.2,109.4,14.9,53.6,132,1.95,5203,0.81,881,0.54,0.0
OLV_42_0161,Granada,Tradicional,Riego,40.54,Manzanilla,Engorde,Franco-arcilloso,Malo,3.5,1060.7,645.0,28.2,36.1,22.1,49.1,146,2.36,8832,0.81,1282,0.8,0.0
OLV_42_0162,Jaén,Tradicional,Secano,38.4,Hojiblanca,Floracion,Limoso,Malo,10.8,249.2,546.0,235.1,379.6,18.1,61.1,35,0.85,5016,0.81,1405,3.02,0.4844
OLV_42_0163,Sevilla,Tradicional,Riego,15.13,Manzanilla,Brotacion,Limoso,Moderado,6.7,1930.1,229.0,17.6,47.6,25.3,26.7,81,1.31,7837,0.84,1364,0.0,0.0
OLV_42_0164,Sevilla,Intensivo,Secano,3.87,Manzanilla,Brotacion,Arenoso,Malo,3.0,768.4,271.0,111.8,309.5,23.9,48.8,91,2.52,6407,0.76,1483,2.23,0.0234
OLV_42_0165,Sevilla,Tradicional,Riego,21.69,Manzanilla,Cuajado,Arenoso,Malo,3.5,63.7,84.0,73.3,78.3,14.4,29.4,55,2.04,8467,0.78,1357,0.76,0.0
OLV_42_0166,Sevilla,Intensivo,Secano,8.2,Arbequina,Engorde,Arenoso,Malo,3.8,1566.7,216.0,71.0,126.1,19.7,38.4,124,1.45,5996,0.9,1417,2.18,0.0
OLV_42_0167,Jaén,Tradicional,Riego,22.67,Picual,Reposo,Franco,Moderado,8.0,1896.8,624.0,54.7,208.3,16.2,38.0,66,2.48,8187,0.85,1369,1.32,0.0
OLV_42_0168,Jaén,Tradicional,Secano,33.64,Picual,Cuajado,Franco-arcilloso,Moderado,3.2,296.3,484.0,92.5,295.8,22.3,64.2,110,2.65,5542,0.85,1215,3.27,0.0
OLV_42_0169,Granada,Intensivo,Riego,28.25,Picual,Engorde,Arenoso,Bueno,4.5,56.2,693.0,168.5,380.0,22.3,27.9,127,1.42,11421,0.78,1670,2.83,0.0
OLV_42_0170,Jaén,Tradicional,Riego,13.74,Picual,Cuajado,Arenoso,Moderado,6.1,2397.3,408.0,81.8,276.6,14.2,39.7,149,1.7,10265,0.76,1494,0.46,0.0
OLV_42_0171,Jaén,Intensivo,Secano,42.76,Picual,Cuajado,Arcilloso,Malo,11.6,324.1,484.0,35.0,96.3,12.4,43.5,146,0.99,6326,0.0,1636,1.4,0.0
OLV_42_0172,Córdoba,Intensivo,Riego,31.43,Picual,Engorde,Arcilloso,Bueno,5.7,1628.8,142.0,138.9,229.7,15.8,80.7,87,2.48,11681,0.81,1551,3.9,0.0893
OLV_42_0173,Córdoba,Intensivo,Secano,41.15,Manzanilla,Cuajado,Franco-arcilloso,Bueno,3.4,2177.5,294.0,11.0,16.0,19.3,25.1,145,2.09,5707,0.83,1277,0.79,0.0
OLV_42_0174,Jaén,Tradicional,Secano,16.91,Picual,Cuajado,Franco-arcilloso,Bueno,5.5,1069.0,544.0,101.1,236.2,19.1,45.0,115,1.47,5350,0.86,1266,3.33,0.0
OLV_42_0175,Cadiz,Tradicional,Secano,14.56,Manzanilla,Brotacion,Franco-arcilloso,Moderado,0.4,2130.8,0.0,56.7,211.0,15.6,39.8,122,2.58,5320,0.79,919,0.78,0.0
OLV_42_0176,Granada,Intensivo,Secano,13.26,Picual,Engorde,Arcilloso,Moderado,7.0,1408.9,660.0,35.9,102.2,16.4,33.8,74,1.41,6444,0.79,1391,0.0,0.0
OLV_42_0177,Cadiz,Tradicional,Secano,31.86,Picual,Engorde,Limoso,Malo,1.4,1965.9,93.0,64.7,144.5,17.9,42.8,103,2.43,5558,0.79,1152,1.37,0.0
OLV_42_0178,Sevilla,Tradicional,Secano,11.35,Arbequina,Floracion,Arcilloso,Malo,4.5,595.7,121.0,204.5,380.0,18.5,78.7,140,0.85,24560,0.92,1067,4.52,0.2838
OLV_42_0179,Málaga,Tradicional,Secano,39.18,Picual,Reposo,Arcilloso,Malo,5.4,451.7,439.0,298.1,380.0,18.3,79.8,64,2.08,5089,0.81,1151,5.16,0.0794
OLV_42_0180,Córdoba,Intensivo,Secano,23.05,Hojiblanca,Engorde,Franco-arcilloso,Malo,8.6,1146.9,139.0,53.8,196.7,14.8,46.1,122,2.06,6609,0.75,1647,0.81,0.0
OLV_42_0181,Granada,Tradicional,Riego,37.05,Picual,Reposo,Franco-arcilloso,Bueno,2.1,1716.0,667.0,89.0,282.2,21.3,60.0,68,1.1,7761,0.83,1243,1.99,0.0
OLV_42_0182,Málaga,Tradicional,Secano,25.79,Arbequina,Floracion,Franco,Moderado,7.4,1571.3,211.0,54.3,116.6,18.1,24.1,132,2.71,4666,0.9,969,0.8,0.0
OLV_42_0183,Sevilla,Tradicional,Secano,5.14,Hojiblanca,Brotacion,Franco-arcilloso,Moderado,9.2,1972.6,165.0,127.7,376.4,13.3,56.8,134,2.77,5112,0.84,1244,3.84,0.0
OLV_42_0184,Sevilla,Tradicional,Riego,28.52,Picual,Reposo,Franco-arcilloso,Moderado,4.6,157.0,188.0,166.3,274.4,16.7,59.5,49,2.91,9378,0.79,1409,3.89,0.0
OLV_42_0185,Jaén,Tradicional,Secano,35.55,Picual,Floracion,Arenoso,Bueno,6.3,181.2,464.0,330.5,380.0,16.3,53.4,128,1.79,5156,0.81,1062,3.06,0.0991
OLV_42_0186,Granada,Intensivo,Secano,20.98,Picual,Engorde,Franco,Bueno,1.8,413.9,617.0,103.7,366.0,13.7,68.5,97,2.22,6541,0.82,1275,2.19,0.0139
OLV_42_0187,Córdoba,Tradicional,Riego,20.06,Hojiblanca,Floracion,Limoso,Moderado,2.4,2276.1,398.0,88.8,114.8,9.5,53.0,117,1.19,9514,0.82,1453,1.78,0.0
OLV_42_0188,Córdoba,Intensivo,Riego,31.67,Picual,Reposo,Arenoso,Moderado,2.4,1053.6,196.0,109.2,375.6,14.6,40.6,84,1.61,10098,0.84,1485,1.12,0.0
OLV_42_0189,Jaén,Intensivo,Secano,2.0,Picual,Floracion,Franco,Bueno,7.1,199.6,292.0,69.6,148.3,16.2,52.7,95,1.4,6461,0.8,1465,1.3,0.0
OLV_42_0190,Granada,Intensivo,Secano,32.36,Arbequina,Cuajado,Franco-arcilloso,Moderado,2.3,255.2,720.0,240.3,380.0,15.8,65.1,43,1.83,6506,0.86,1459,3.98,0.3202
OLV_42_0191,Jaén,Tradicional,Secano,20.1,Picual,Reposo,Arcilloso,Moderado,3.9,237.2,369.0,167.0,380.0,14.5,81.3,124,2.58,5539,0.8,1006,3.62,0.0226
OLV_42_0192,Granada,Tradicional,Secano,14.13,Arbequina,Cuajado,Arcilloso,Moderado,11.3,145.3,737.0,117.5,334.2,10.2,114.0,38,2.36,4489,0.91,1207,2.86,0.1497
OLV_42_0193,Sevilla,Tradicional,Secano,47.32,Hojiblanca,Floracion,Arenoso,Malo,4.5,2012.5,56.0,24.0,93.0,16.8,41.1,84,1.63,5438,0.8,1224,0.55,0.0
OLV_42_0194,Granada,Tradicional,Riego,3.2,Picual,Engorde,Franco,Moderado,7.7,1716.3,556.0,88.5,102.3,21.1,38.0,122,2.21,9922,0.81,1587,0.31,0.0
OLV_42_0195,Sevilla,Tradicional,Secano,20.42,Hojiblanca,Reposo,Franco-arcilloso,Bueno,3.8,204.6,25.0,6.4,11.4,13.8,38.9,47,2.7,5035,0.82,1291,0.0,0.0
OLV_42_0196,Sevilla,Superintensivo,Riego,5.98,Picual,Floracion,Arcilloso,Moderado,4.7,616.8,295.0,121.5,380.0,14.7,80.5,45,2.67,12000,0.77,2052,3.57,0.4848
OLV_42_0197,Jaén,Intensivo,Secano,13.42,Hojiblanca,Brotacion,Franco,Moderado,6.0,2145.1,499.0,54.6,67.1,24.6,34.8,94,2.22,6327,0.79,1552,0.27,0.0
OLV_42_0198,Córdoba,Tradicional,Riego,27.53,Hojiblanca,Engorde,Franco,Bueno,2.0,372.9,320.0,63.1,101.6,16.9,31.4,116,0.95,9403,0.81,1295,1.2,0.0
OLV_42_0199,Granada,Intensivo,Riego,24.6,Picual,Floracion,Franco-arcilloso,Bueno,12.0,546.4,677.0,67.1,120.8,17.3,45.2,90,1.58,10742,0.81,1610,1.31,0.0
OLV_42_0200,Jaén,Tradicional,Secano,4.59,Picual,Engorde,Arenoso,Moderado,7.7,2250.5,469.0,176.2,380.0,25.9,35.9,137,2.22,5021,0.81,1226,1.66,0.0
OLV_42_0201,Granada,Tradicional,Secano,35.69,Picual,Reposo,Limoso,Malo,3.4,206.6,651.0,85.4,137.7,17.8,57.9,83,2.58,5082,0.82,1221,2.04,0.0
OLV_42_0202,Córdoba,Superintensivo,Secano,5.89,Picual,Cuajado,Arcilloso,Malo,2.4,319.3,467.0,97.5,168.1,11.2,81.2,63,1.67,8312,0.83,1582,5.05,0.1067
OLV_42_0203,Granada,Intensivo,Riego,38.52,Hojiblanca,Engorde,Arenoso,Bueno,8.1,268.2,792.0,162.6,280.2,16.4,30.2,99,1.45,11790,0.79,1783,1.57,0.0
OLV_42_0204,Córdoba,Intensivo,Secano,22.6,Hojiblanca,Reposo,Limoso,Malo,4.0,2312.6,479.0,135.4,213.9,17.6,74.2,87,2.83,6432,0.8,1483,2.7,0.0
OLV_42_0205,Córdoba,Tradicional,Riego,49.3,Hojiblanca,Floracion,Limoso,Bueno,12.5,1938.1,342.0,29.4,86.4,18.1,35.1,86,2.74,8154,0.77,1401,0.14,0.0
OLV_42_0206,Málaga,Tradicional,Secano,8.95,Picual,Cuajado,Arenoso,Malo,7.5,619.9,354.0,139.5,202.2,17.6,40.4,53,1.06,5175,0.81,1309,2.02,0.0373
OLV_42_0207,Sevilla,Intensivo,Secano,16.52,Picual,Cuajado,Franco-arcilloso,Malo,1.6,1474.4,152.0,120.7,380.0,12.1,82.0,110,2.62,6581,0.78,1554,5.24,0.2134
OLV_42_0208,Granada,Tradicional,Riego,30.16,Cornicabra,Floracion,Franco-arcilloso,Bueno,2.9,1063.6,785.0,34.5,68.0,21.4,35.0,70,2.28,10090,0.78,1238,0.0,0.0
OLV_42_0209,Córdoba,Intensivo,Secano,2.83,Hojiblanca,Brotacion,Arenoso,Malo,4.8,752.2,235.0,175.6,303.8,20.3,36.8,133,1.18,6598,0.81,1501,2.34,0.0
OLV_42_0210,Granada,Tradicional,Riego,45.31,Picual,Engorde,Arcilloso,Moderado,4.7,186.1,636.0,98.9,159.3,17.9,55.8,102,1.38,7402,0.8,1187,1.47,0.0
OLV_42_0211,Sevilla,Tradicional,Secano,23.51,Hojiblanca,Brotacion,Limoso,Moderado,7.1,130.6,0.0,87.1,276.2,13.6,77.5,123,2.54,5192,0.76,1313,1.75,0.0
OLV_42_0212,Jaén,Intensivo,Riego,15.73,Picual,Engorde,Arcilloso,Malo,15.1,2096.5,622.0,104.8,349.2,12.2,41.3,36,1.48,10455,0.86,1923,3.16,0.0295
OLV_42_0213,Jaén,Tradicional,Secano,47.49,Picual,Engorde,Arenoso,Malo,12.1,678.1,619.0,7.0,25.3,15.6,29.1,61,2.49,5404,0.84,1417,0.1,0.0
OLV_42_0214,Córdoba,Tradicional,Riego,5.62,Manzanilla,Engorde,Limoso,Malo,7.2,1931.6,347.0,18.3,57.1,10.5,48.5,81,2.49,9657,0.76,1299,0.62,0.0
OLV_42_0215,Jaén,Tradicional,Riego,37.55,Hojiblanca,Floracion,Arcilloso,Bueno,7.7,1616.9,460.0,136.3,380.0,18.3,62.0,51,1.76,7923,0.79,1464,4.57,0.283
OLV_42_0216,Jaén,Tradicional,Riego,40.47,Picual,Cuajado,Arcilloso,Moderado,9.5,2047.4,511.0,93.7,345.5,18.9,49.3,74,2.38,9317,0.79,1433,1.33,0.0313
OLV_42_0217,Córdoba,Tradicional,Secano,33.12,Hojiblanca,Brotacion,Arcilloso,Bueno,2.7,849.0,302.0,85.6,230.7,12.4,80.8,75,1.54,5088,0.84,1052,2.07,0.0
OLV_42_0218,Córdoba,Tradicional,Riego,19.52,Hojiblanca,Brotacion,Franco,Moderado,12.4,1451.8,379.0,134.5,327.8,16.2,44.5,66,2.75,7538,0.82,1585,1.5,0.0
OLV_42_0219,Jaén,Tradicional,Secano,24.82,Hojiblanca,Brotacion,Arcilloso,Moderado,4.5,1609.9,460.0,137.0,350.2,21.0,58.3,66,1.51,5085,0.75,1330,3.43,0.0844
OLV_42_0220,Málaga,Superintensivo,Riego,49.11,Arbequina,Reposo,Limoso,Moderado,2.2,645.7,160.0,167.5,225.5,14.7,63.3,70,1.88,12000,0.92,2037,2.19,0.0
OLV_42_0221,Jaén,Tradicional,Riego,10.2,Picual,Reposo,Franco,Moderado,7.7,1333.5,389.0,40.2,108.1,19.5,21.2,65,2.29,9372,0.82,1415,0.3,0.0
OLV_42_0222,Jaén,Tradicional,Secano,9.46,Picual,Reposo,Franco,Bueno,8.3,442.6,539.0,173.7,320.2,15.7,74.1,139,2.57,5450,0.85,1035,4.82,0.0
OLV_42_0223,Córdoba,Intensivo,Riego,23.41,Picual,Brotacion,Franco-arcilloso,Moderado,2.6,1314.6,223.0,183.2,380.0,14.9,73.4,32,2.73,10395,0.77,1598,4.75,0.1874
OLV_42_0224,Jaén,Tradicional,Riego,14.96,Picual,Floracion,Franco-arcilloso,Moderado,5.9,1959.3,646.0,278.6,380.0,19.0,75.6,110,2.09,9023,0.0,1432,3.1,0.2493
OLV_42_0225,Córdoba,Tradicional,Riego,46.8,Hojiblanca,Brotacion,Franco,Moderado,4.9,46.0,232.0,34.4,98.1,13.0,58.8,78,2.68,9194,0.85,1312,0.46,0.0
OLV_42_0226,Sevilla,Tradicional,Secano,42.79,Hojiblanca,Cuajado,Limoso,Bueno,3.6,422.1,14.0,21.4,42.0,15.3,18.5,97,1.92,5464,0.75,1244,0.32,0.0
OLV_42_0227,Granada,Tradicional,Riego,22.64,Picual,Brotacion,Franco-arcilloso,Malo,4.6,667.5,579.0,303.2,380.0,17.9,59.8,124,1.55,8129,0.85,1447,3.72,0.1076
OLV_42_0228,Córdoba,Intensivo,Secano,7.55,Hojiblanca,Engorde,Limoso,Bueno,1.5,886.7,327.0,65.1,120.8,21.2,57.1,92,2.15,6862,0.77,1672,1.19,0.0
OLV_42_0229,Jaén,Tradicional,Riego,15.0,Picual,Floracion,Limoso,Bueno,2.6,1623.2,362.0,137.4,380.0,16.3,78.1,67,1.8,9901,0.84,1249,4.37,0.271
OLV_42_0230,Jaén,Intensivo,Secano,30.39,Picual,Cuajado,Arcilloso,Malo,4.7,560.8,652.0,269.6,380.0,19.7,82.0,144,1.59,6868,0.77,1333,5.15,0.2998
OLV_42_0231,Jaén,Tradicional,Secano,21.26,Picual,Brotacion,Franco,Malo,6.0,1681.8,347.0,74.7,236.3,14.5,37.9,95,1.03,5169,0.85,1079,2.5,0.0
OLV_42_0232,Jaén,Tradicional,Secano,40.12,Picual,Engorde,Franco-arcilloso,Moderado,7.9,596.0,766.0,175.0,380.0,22.2,60.2,134,0.86,5046,0.77,1043,3.28,0.0945
OLV_42_0233,Córdoba,Tradicional,Riego,8.33,Picual,Reposo,Limoso,Bueno,3.7,1136.2,207.0,103.6,198.6,9.4,34.2,148,2.88,10728,0.83,1323,0.97,0.0
OLV_42_0234,Málaga,Tradicional,Riego,2.89,Hojiblanca,Cuajado,Arcilloso,Moderado,4.3,476.8,50.0,274.0,380.0,21.3,60.0,44,1.27,9684,0.77,1292,4.03,0.3264
OLV_42_0235,Sevilla,Superintensivo,Riego,5.1,Picual,Engorde,Arenoso,Moderado,2.3,866.4,144.0,115.9,257.4,18.5,32.2,94,2.74,12000,0.86,2087,1.17,0.0
OLV_42_0236,Sevilla,Intensivo,Secano,31.56,Hojiblanca,Floracion,Franco-arcilloso,Moderado,1.6,433.0,157.0,308.5,380.0,14.5,66.1,134,2.78,6845,0.76,1442,2.63,0.2231
OLV_42_0237,Málaga,Intensivo,Riego,3.15,Hojiblanca,Cuajado,Arcilloso,Bueno,5.5,2079.0,385.0,8.9,18.8,13.5,37.3,134,2.1,10123,0.78,1654,0.0,0.0
OLV_42_0238,Málaga,Intensivo,Riego,21.08,Picual,Brotacion,Limoso,Moderado,3.7,1996.5,446.0,32.2,97.6,19.5,45.1,110,2.0,10043,0.84,1565,0.0,0.0
OLV_42_0239,Málaga,Tradicional,Secano,22.01,Picual,Engorde,Franco,Bueno,4.9,599.0,289.0,44.9,103.7,20.2,22.0,33,0.98,5566,0.87,986,0.02,0.0
OLV_42_0240,Málaga,Tradicional,Riego,20.91,Hojiblanca,Engorde,Limoso,Moderado,3.5,82.6,248.0,193.7,352.8,24.8,78.8,92,1.39,9434,0.77,1249,4.18,0.1603
OLV_42_0241,Málaga,Tradicional,Riego,33.11,Manzanilla,Engorde,Arcilloso,Moderado,7.0,1588.9,189.0,161.9,380.0,21.2,67.4,33,0.94,9779,0.79,1503,5.02,0.1499
OLV_42_0242,Granada,Intensivo,Secano,22.9,Picual,Brotacion,Limoso,Malo,4.9,1543.8,779.0,120.9,380.0,18.1,71.0,48,2.63,6304,0.84,1376,4.46,0.0723
OLV_42_0243,Granada,Tradicional,Secano,21.44,Picual,Brotacion,Franco-arcilloso,Bueno,5.4,736.2,652.0,81.4,124.1,17.4,45.6,40,1.84,6082,0.82,1061,0.78,0.0
OLV_42_0244,Jaén,Tradicional,Riego,35.7,Picual,Cuajado,Franco,Malo,12.1,148.3,382.0,103.2,270.3,13.3,78.9,78,1.47,9792,0.8,1587,3.57,0.0799
OLV_42_0245,Jaén,Intensivo,Secano,47.76,Picual,Cuajado,Franco-arcilloso,Moderado,4.5,583.4,392.0,,380.0,19.0,66.7,104,2.54,6497,0.82,1440,3.28,0.198
OLV_42_0246,Málaga,Tradicional,Secano,24.49,Arbequina,Reposo,Arcilloso,Moderado,2.5,90.9,330.0,268.4,380.0,15.8,56.4,124,1.99,5307,0.84,1322,4.08,0.0263
OLV_42_0247,Córdoba,Tradicional,Secano,23.3,Hojiblanca,Cuajado,Limoso,Moderado,3.7,1380.5,356.0,69.2,134.0,20.0,39.9,33,1.65,5054,0.79,1045,1.18,0.0
OLV_42_0248,Sevilla,Tradicional,Secano,46.45,Manzanilla,Cuajado,Franco-arcilloso,Bueno,2.3,744.6,130.0,158.2,380.0,18.6,77.1,104,2.95,26095,0.78,1042,3.85,0.1608
OLV_42_0249,Córdoba,Tradicional,Secano,43.4,Picual,Cuajado,Franco,Bueno,1.3,94.0,341.0,207.7,380.0,14.4,71.8,96,2.75,5194,0.84,996,3.45,0.1646
OLV_42_0250,Jaén,Tradicional,Secano,6.97,Picual,Brotacion,Arcilloso,Moderado,15.6,686.7,501.0,72.9,278.4,17.1,41.9,105,2.69,4473,0.82,1291,2.19,0.0
OLV_42_0251,Granada,Tradicional,Secano,24.52,Picual,Reposo,Franco-arcilloso,Moderado,6.9,528.4,549.0,205.0,380.0,19.8,73.5,37,2.78,4855,0.88,1074,5.5,0.0369
OLV_42_0252,Jaén,Intensivo,Riego,21.7,Picual,Reposo,Franco,Moderado,1.8,55.3,623.0,12.0,46.8,15.7,39.1,37,2.93,12000,0.8,1771,0.27,0.0
OLV_42_0253,Málaga,Intensivo,Riego,47.47,Hojiblanca,Cuajado,Franco-arcilloso,Malo,8.0,1119.9,379.0,198.3,380.0,11.7,82.0,56,0.85,11120,0.83,1938,4.59,0.3596
OLV_42_0254,Sevilla,Superintensivo,Secano,25.53,Manzanilla,Brotacion,Limoso,Bueno,7.9,1227.2,363.0,91.2,142.2,20.6,47.2,58,1.51,8290,0.77,2054,0.82,0.0
OLV_42_0255,Granada,Tradicional,Secano,29.4,Picual,Reposo,Arcilloso,Malo,7.0,572.8,621.0,32.2,115.3,11.0,58.4,101,2.08,5383,0.82,1178,2.11,0.0
OLV_42_0256,Málaga,Intensivo,Secano,47.88,Picual,Floracion,Franco,Bueno,4.5,602.0,171.0,286.2,380.0,19.2,59.1,36,2.23,6297,0.79,1527,4.09,0.3081
OLV_42_0257,Jaén,Tradicional,Riego,19.44,Picual,Engorde,Limoso,Malo,4.0,2208.7,687.0,68.7,179.0,18.8,68.8,118,0.91,8953,0.81,1101,2.14,0.0
OLV_42_0258,Málaga,Tradicional,Secano,44.46,Arbequina,Engorde,Arenoso,Moderado,3.5,51.8,258.0,286.2,380.0,21.1,74.8,62,1.66,5185,0.85,933,2.9,0.2093
OLV_42_0259,Sevilla,Tradicional,Riego,38.67,Manzanilla,Engorde,Franco-arcilloso,Moderado,0.9,489.9,116.0,227.7,380.0,12.4,78.8,46,2.61,9328,0.76,1157,3.69,0.2051
OLV_42_0260,Jaén,Intensivo,Secano,25.86,Arbequina,Brotacion,Franco-arcilloso,Moderado,8.5,1934.3,603.0,99.9,190.5,17.0,43.7,59,2.18,6036,0.87,1424,1.43,0.0
OLV_42_0261,Sevilla,Intensivo,Secano,31.75,Hojiblanca,Cuajado,Arenoso,Bueno,14.6,762.4,0.0,117.6,279.9,14.6,24.0,37,2.45,6484,0.76,1682,1.73,0.0
OLV_42_0262,Málaga,Tradicional,Riego,3.03,Picual,Floracion,Arenoso,Malo,8.1,939.4,235.0,65.7,210.2,19.8,28.1,65,1.38,8703,0.8,1435,1.25,0.0
OLV_42_0263,Sevilla,Intensivo,Secano,20.59,Hojiblanca,Floracion,Franco-arcilloso,Malo,7.8,2237.7,76.0,15.5,58.0,24.2,47.4,43,1.16,6306,0.78,1636,0.45,0.0
